OID,PID
8846,500
8846,500
8846,500
8846,68
8846,68
8846,42
8846,42
8846,42
8847,349
8847,488
8847,488
8848,882
8848,882
8848,882
8849,464
8849,464
8849,464
8849,786
8849,786
8849,786
8849,531
8849,531
8849,1015
8850,416
8850,416
8850,416
8850,343
8850,594
8850,680
8850,278
8850,278
8851,1001
8851,0
8851,0
8851,0
8851,923
8851,923
8851,696
8851,696
8852,623
8852,623
8852,623
8852,83
8852,83
8852,83
8852,338
8852,338
8852,338
8852,324
8852,324
8852,981
8852,981
8853,346
8853,346
8853,477
8853,599
8853,599
8853,63
8854,609
8854,609
8854,609
8855,94
8855,590
8855,260
8855,260
8855,260
8855,889
8855,889
8856,630
8856,630
8857,874
8857,874
8857,874
8858,10
8858,10
8858,399
8858,399
8858,143
8858,777
8858,777
8859,51
8859,51
8859,224
8859,224
8859,224
8859,259
8859,259
8859,586
8859,586
8859,586
8860,890
8860,878
8860,878
8860,878
8860,296
8860,296
8860,296
8860,484
8860,484
8860,172
8860,172
8860,172
8861,1015
8861,1015
8861,269
8861,269
8861,269
8861,679
8861,679
8861,679
8862,930
8862,729
8863,894
8863,894
8863,527
8863,527
8863,402
8863,402
8863,270
8863,270
8863,270
8863,338
8863,338
8863,338
8864,499
8864,499
8864,499
8864,935
8864,935
8864,621
8864,621
8865,351
8865,351
8865,351
8865,593
8865,34
8865,34
8865,34
8866,550
8866,550
8866,960
8866,960
8866,472
8866,472
8866,956
8866,956
8866,995
8866,995
8866,995
8867,221
8867,221
8867,221
8868,800
8868,132
8869,216
8869,216
8869,447
8869,447
8870,77
8870,77
8870,724
8870,339
8871,405
8871,378
8871,378
8872,132
8872,132
8872,132
8872,136
8872,168
8872,168
8873,430
8873,115
8873,115
8873,115
8873,67
8873,854
8873,458
8873,458
8873,458
8874,971
8874,971
8874,971
8875,778
8875,897
8875,897
8875,897
8875,462
8875,462
8876,121
8877,194
8877,194
8877,558
8877,558
8877,558
8878,545
8878,545
8878,195
8878,195
8878,195
8878,130
8878,130
8878,130
8878,218
8878,218
8878,1001
8879,100
8879,100
8879,100
8879,875
8879,875
8879,875
8879,640
8880,340
8880,127
8880,127
8880,127
8880,264
8880,264
8880,264
8881,407
8881,407
8881,407
8881,487
8881,26
8881,26
8882,845
8882,845
8882,119
8882,119
8883,322
8883,564
8883,162
8883,162
8883,357
8883,357
8884,199
8885,324
8886,625
8886,625
8886,71
8886,71
8886,714
8886,714
8886,714
8886,996
8886,996
8886,996
8886,502
8886,502
8886,502
8887,671
8887,671
8887,671
8888,786
8888,461
8888,461
8888,461
8889,545
8890,548
8890,995
8890,995
8890,194
8890,194
8890,194
8891,1015
8891,439
8891,701
8891,927
8891,927
8892,168
8892,168
8892,674
8892,674
8892,994
8892,742
8892,742
8893,292
8893,292
8893,292
8893,257
8893,257
8893,861
8893,861
8893,861
8894,810
8894,810
8894,1003
8894,1003
8894,1003
8894,909
8894,909
8894,720
8894,720
8894,200
8894,200
8894,200
8895,289
8895,289
8895,188
8895,41
8895,41
8896,160
8896,160
8896,160
8896,319
8896,319
8896,319
8896,311
8896,304
8896,23
8897,12
8897,12
8897,735
8898,106
8898,106
8899,657
8899,657
8899,925
8899,925
8899,888
8899,888
8899,540
8899,540
8899,83
8899,83
8900,823
8900,823
8900,952
8900,952
8900,514
8900,514
8900,514
8900,169
8901,658
8901,698
8901,698
8901,117
8902,490
8902,490
8902,396
8902,826
8902,826
8902,826
8902,719
8902,719
8902,719
8902,48
8902,48
8902,48
8903,413
8904,469
8904,209
8904,209
8905,724
8905,724
8905,724
8906,612
8906,612
8906,737
8906,737
8906,585
8906,407
8907,35
8908,650
8908,650
8908,650
8909,856
8909,856
8909,118
8909,118
8909,439
8909,439
8909,439
8909,902
8909,902
8909,521
8910,313
8910,449
8910,449
8910,449
8911,779
8911,287
8912,698
8912,698
8912,812
8912,812
8913,755
8914,118
8914,118
8914,686
8914,851
8914,851
8914,356
8914,62
8915,444
8916,102
8916,102
8916,252
8916,804
8916,804
8916,804
8916,221
8916,221
8916,221
8916,453
8916,453
8917,814
8917,814
8917,765
8917,765
8917,765
8917,782
8918,384
8918,384
8918,384
8918,149
8918,149
8918,800
8919,876
8919,876
8919,876
8919,893
8919,893
8919,893
8919,443
8919,443
8919,443
8919,191
8919,191
8920,995
8920,995
8920,167
8920,167
8920,167
8920,992
8920,992
8920,992
8920,695
8921,200
8921,200
8921,307
8921,307
8922,35
8922,35
8922,811
8923,697
8923,697
8923,764
8923,655
8924,837
8924,837
8924,837
8924,563
8924,357
8924,271
8924,271
8924,271
8925,982
8925,982
8926,419
8926,154
8926,154
8926,87
8926,87
8926,868
8926,868
8926,868
8926,673
8926,673
8927,835
8928,971
8928,971
8928,785
8928,785
8928,785
8928,399
8928,399
8928,607
8928,607
8928,607
8928,60
8929,493
8929,1002
8930,750
8930,750
8930,603
8930,799
8930,309
8930,14
8930,14
8931,306
8931,306
8931,646
8931,646
8931,646
8931,407
8932,260
8932,260
8932,554
8932,554
8933,870
8933,870
8933,690
8933,288
8933,288
8933,117
8933,117
8933,117
8933,964
8934,611
8934,611
8935,891
8935,891
8935,211
8935,211
8936,681
8936,681
8936,136
8936,597
8936,903
8936,903
8936,903
8937,92
8937,92
8937,113
8938,529
8938,529
8939,859
8939,859
8939,859
8939,440
8939,440
8939,123
8939,773
8940,870
8940,716
8940,271
8940,958
8941,296
8941,296
8941,296
8941,119
8941,119
8941,119
8941,955
8941,955
8941,955
8941,1015
8941,740
8941,740
8941,740
8942,757
8942,757
8942,927
8942,391
8943,126
8943,299
8943,299
8943,299
8943,384
8943,384
8943,384
8943,922
8943,922
8944,505
8944,505
8945,1001
8945,1001
8945,1001
8945,564
8945,564
8945,811
8946,941
8946,941
8946,534
8946,534
8946,534
8946,99
8946,99
8946,974
8946,974
8947,47
8947,47
8947,47
8947,289
8947,1005
8947,665
8947,908
8947,908
8947,908
8948,48
8948,48
8948,48
8948,342
8948,342
8948,72
8948,72
8949,201
8949,201
8949,886
8949,150
8949,150
8949,475
8949,475
8949,475
8950,367
8950,367
8950,367
8950,743
8951,421
8952,626
8952,987
8952,987
8952,987
8952,74
8952,279
8952,925
8952,925
8952,925
8953,323
8953,323
8953,435
8953,435
8953,435
8954,191
8954,19
8954,813
8954,602
8954,602
8954,602
8955,110
8955,110
8955,110
8955,169
8955,169
8955,169
8955,261
8955,261
8955,427
8955,427
8955,427
8956,462
8956,462
8956,462
8956,698
8956,698
8956,698
8956,1011
8956,1011
8956,1011
8957,658
8957,658
8957,636
8957,283
8957,185
8958,853
8958,164
8958,388
8958,388
8958,844
8958,844
8958,844
8958,814
8958,814
8958,814
8959,417
8959,417
8959,417
8959,266
8959,266
8959,297
8959,297
8959,845
8959,845
8960,691
8961,243
8962,442
8962,442
8962,510
8962,350
8962,350
8962,325
8962,217
8963,473
8963,473
8963,473
8963,802
8963,328
8963,328
8963,271
8963,271
8963,271
8964,265
8965,446
8965,446
8965,83
8965,83
8966,702
8966,702
8966,981
8966,981
8966,981
8966,520
8966,30
8966,410
8967,152
8967,152
8967,152
8968,937
8968,937
8968,519
8968,628
8968,287
8968,287
8968,287
8969,556
8969,556
8969,628
8969,628
8969,628
8969,445
8969,445
8969,445
8969,342
8970,347
8970,347
8970,347
8971,156
8971,156
8971,280
8971,280
8971,280
8971,448
8971,448
8971,203
8971,203
8971,211
8971,211
8971,211
8972,698
8972,476
8973,415
8973,415
8973,415
8973,121
8974,186
8974,695
8974,695
8974,478
8974,284
8974,284
8975,498
8975,888
8975,888
8975,888
8975,961
8975,961
8975,961
8976,220
8976,220
8976,511
8976,511
8976,511
8976,993
8976,993
8976,993
8977,967
8978,217
8978,217
8979,984
8979,984
8979,984
8979,754
8979,754
8979,979
8979,979
8979,615
8979,615
8979,77
8979,77
8980,1013
8980,1013
8980,1013
8981,883
8981,883
8981,883
8982,671
8982,671
8982,671
8982,625
8982,625
8982,625
8982,762
8982,98
8982,384
8982,384
8982,384
8983,717
8983,421
8983,421
8983,421
8983,360
8983,360
8983,360
8983,357
8983,357
8983,357
8983,811
8983,811
8983,811
8984,773
8984,773
8985,982
8985,982
8985,647
8985,505
8985,505
8985,505
8985,737
8985,737
8986,869
8986,869
8986,869
8986,312
8986,312
8986,312
8986,737
8986,737
8986,737
8987,820
8987,820
8987,820
8987,437
8988,505
8988,505
8988,505
8989,272
8989,272
8989,272
8990,50
8990,352
8990,352
8990,934
8990,934
8991,292
8992,76
8992,76
8992,76
8992,773
8992,773
8992,773
8992,677
8992,216
8992,216
8992,216
8993,215
8993,215
8993,215
8994,900
8994,900
8994,900
8994,775
8994,775
8994,775
8994,665
8994,408
8994,408
8994,508
8994,508
8994,508
8995,681
8995,681
8995,681
8995,492
8995,492
8996,714
8996,714
8996,714
8996,208
8996,208
8996,208
8997,218
8997,924
8997,924
8997,924
8997,232
8997,232
8997,350
8997,350
8998,414
8998,414
8999,992
8999,77
9000,261
9000,261
9000,431
9000,431
9000,684
9000,684
9000,595
9000,595
9000,595
9001,181
9001,181
9001,181
9001,227
9001,227
9001,227
9001,474
9001,474
9002,23
9002,23
9002,23
9002,737
9002,74
9002,665
9002,665
9003,595
9003,595
9003,683
9003,683
9003,3
9003,222
9003,222
9003,155
9003,155
9004,392
9004,392
9004,392
9004,822
9004,684
9004,684
9004,684
9005,939
9005,162
9005,162
9006,258
9006,258
9006,258
9006,755
9006,755
9006,755
9006,450
9006,450
9006,450
9006,250
9007,439
9007,439
9007,439
9007,735
9007,825
9007,825
9007,970
9007,507
9007,507
9008,196
9008,196
9008,371
9008,371
9008,706
9009,848
9009,350
9009,350
9009,562
9010,343
9010,343
9010,974
9010,952
9010,952
9010,116
9010,116
9011,739
9011,215
9011,215
9011,167
9011,167
9012,460
9012,517
9012,268
9012,108
9012,103
9013,118
9013,397
9013,397
9014,331
9014,331
9014,331
9014,92
9014,92
9014,594
9015,421
9015,421
9015,421
9015,272
9015,231
9015,231
9015,231
9015,470
9015,470
9015,158
9016,403
9016,403
9016,910
9016,910
9016,910
9016,746
9016,746
9017,417
9017,513
9017,742
9017,770
9017,770
9017,770
9017,290
9018,545
9018,545
9018,427
9018,427
9019,26
9019,26
9019,11
9019,758
9019,758
9019,986
9019,986
9020,454
9020,454
9021,11
9021,11
9021,11
9021,209
9021,209
9021,209
9021,778
9021,778
9021,25
9021,25
9022,429
9022,429
9022,676
9022,611
9022,611
9022,611
9022,726
9022,742
9022,742
9022,742
9023,419
9023,419
9023,419
9023,931
9023,931
9023,604
9023,355
9024,897
9024,468
9024,468
9024,8
9024,443
9024,443
9024,443
9025,165
9025,165
9025,393
9025,186
9025,186
9025,186
9025,906
9025,906
9026,932
9026,932
9026,932
9026,280
9026,977
9026,977
9027,200
9027,212
9027,212
9027,115
9027,115
9027,627
9027,627
9027,627
9027,44
9027,44
9028,711
9028,105
9028,105
9028,95
9029,497
9029,497
9030,539
9030,539
9030,954
9030,533
9030,533
9030,533
9030,828
9030,828
9030,828
9031,811
9031,811
9031,10
9031,468
9031,468
9031,318
9031,318
9031,318
9031,729
9031,729
9031,729
9032,527
9032,773
9032,773
9033,6
9033,6
9033,6
9033,401
9033,986
9033,986
9033,986
9033,825
9033,934
9033,934
9033,934
9034,250
9034,250
9034,89
9034,89
9034,89
9034,239
9034,570
9034,540
9034,540
9034,540
9035,272
9035,498
9035,498
9035,498
9035,668
9035,668
9035,668
9036,683
9036,683
9036,704
9036,704
9036,704
9036,1010
9036,1010
9036,60
9037,654
9037,654
9037,560
9037,215
9037,215
9037,845
9038,435
9038,435
9038,351
9038,351
9039,512
9039,403
9039,403
9039,28
9039,28
9039,28
9040,50
9040,999
9040,999
9040,542
9040,542
9040,86
9040,86
9040,86
9040,905
9041,862
9041,862
9041,240
9041,240
9041,230
9041,230
9041,536
9041,536
9041,401
9042,537
9042,537
9042,385
9042,385
9042,409
9042,409
9042,409
9043,967
9043,337
9043,337
9043,291
9043,291
9043,291
9043,419
9043,419
9043,419
9044,987
9044,987
9044,987
9044,517
9044,517
9044,352
9044,62
9044,62
9044,62
9044,203
9044,203
9045,45
9045,45
9045,45
9045,969
9045,969
9045,943
9045,943
9045,943
9045,278
9045,278
9045,278
9046,79
9046,79
9046,79
9046,778
9046,778
9046,778
9046,555
9046,555
9046,963
9047,844
9047,844
9047,844
9047,631
9047,631
9047,631
9048,470
9048,374
9048,374
9048,374
9048,429
9048,429
9048,429
9049,777
9049,144
9049,807
9049,807
9049,807
9050,667
9050,667
9050,268
9050,268
9050,268
9050,88
9050,88
9050,160
9050,160
9050,160
9050,178
9050,178
9050,178
9051,306
9051,606
9051,606
9052,899
9052,899
9052,77
9052,77
9053,406
9053,406
9054,314
9054,314
9054,488
9054,488
9054,488
9054,900
9054,879
9054,879
9055,42
9055,443
9055,443
9055,390
9055,390
9055,390
9055,507
9056,530
9056,530
9057,533
9057,533
9058,319
9059,131
9059,584
9060,382
9060,382
9060,382
9061,9
9061,9
9061,9
9062,29
9062,29
9062,649
9062,649
9062,649
9062,766
9062,766
9062,43
9062,43
9062,277
9062,277
9063,959
9063,959
9063,959
9063,647
9063,343
9063,343
9063,964
9063,964
9063,964
9063,793
9063,793
9064,946
9064,9
9065,647
9065,647
9065,647
9065,962
9065,962
9065,962
9065,1017
9065,1017
9065,1017
9065,26
9065,26
9065,369
9066,261
9066,261
9066,261
9066,549
9066,549
9067,748
9067,748
9067,757
9067,757
9067,284
9067,478
9067,165
9067,165
9067,165
9068,338
9068,338
9068,913
9068,913
9068,913
9069,536
9069,536
9070,639
9070,488
9070,488
9070,22
9070,944
9070,944
9070,931
9070,931
9070,931
9071,204
9071,789
9071,789
9071,789
9071,633
9071,633
9071,686
9072,37
9072,37
9072,37
9072,232
9073,555
9073,402
9073,402
9074,449
9074,449
9074,521
9074,521
9074,521
9074,354
9074,354
9075,905
9075,409
9075,409
9075,409
9075,542
9075,542
9075,702
9075,132
9075,132
9075,132
9076,276
9076,276
9076,276
9076,848
9077,406
9077,44
9077,44
9077,44
9077,480
9077,480
9077,480
9077,9
9077,507
9077,507
9077,507
9078,803
9078,803
9078,803
9078,10
9078,10
9078,10
9078,954
9078,620
9079,839
9079,839
9079,839
9080,369
9080,369
9080,689
9080,689
9080,689
9080,682
9080,50
9080,50
9080,50
9081,597
9081,294
9081,290
9081,290
9081,769
9081,769
9081,769
9082,68
9082,68
9082,68
9082,171
9082,171
9082,745
9082,745
9082,723
9082,723
9082,723
9083,58
9083,58
9083,58
9083,565
9083,371
9083,371
9084,63
9084,63
9084,119
9084,119
9085,963
9085,963
9085,963
9085,866
9085,866
9085,693
9085,693
9085,693
9085,874
9085,874
9085,784
9085,784
9085,784
9086,927
9086,927
9086,927
9087,346
9087,165
9087,165
9087,165
9087,212
9087,212
9087,928
9087,928
9087,928
9088,885
9088,885
9088,885
9088,673
9088,673
9088,673
9088,1010
9088,674
9089,896
9089,896
9089,758
9089,758
9090,992
9090,992
9090,36
9090,36
9090,36
9090,909
9090,909
9090,92
9090,92
9090,92
9090,883
9090,883
9090,883
9091,459
9091,814
9092,860
9092,606
9092,606
9092,606
9092,191
9093,283
9093,283
9093,353
9093,353
9093,353
9094,738
9094,738
9094,738
9094,92
9094,92
9094,92
9094,867
9094,867
9094,867
9094,91
9095,3
9095,3
9095,656
9095,656
9095,656
9095,317
9095,317
9095,317
9096,362
9096,362
9096,724
9096,724
9096,390
9096,390
9096,352
9097,368
9097,368
9098,590
9098,312
9098,312
9099,173
9099,219
9099,546
9099,339
9100,7
9100,111
9101,263
9101,452
9101,973
9101,221
9101,111
9101,111
9101,111
9102,949
9102,949
9102,949
9102,549
9102,549
9102,764
9102,764
9102,764
9102,189
9102,189
9102,189
9103,48
9103,48
9103,48
9103,1012
9103,1012
9104,801
9105,451
9105,451
9105,981
9105,981
9105,981
9105,122
9105,122
9105,633
9105,633
9106,708
9106,708
9106,511
9106,511
9106,927
9106,927
9106,927
9106,89
9106,89
9106,89
9107,22
9107,22
9107,22
9107,228
9107,209
9108,65
9108,65
9108,65
9109,470
9109,470
9109,789
9109,789
9109,814
9109,814
9109,814
9110,444
9110,403
9110,403
9110,403
9110,488
9110,488
9110,385
9110,385
9110,385
9110,968
9110,968
9110,968
9111,763
9111,763
9111,763
9111,701
9112,67
9112,246
9112,246
9112,352
9112,352
9112,519
9112,519
9113,280
9113,280
9113,63
9113,587
9113,587
9114,694
9114,694
9114,834
9114,834
9114,18
9114,18
9115,274
9116,564
9116,564
9116,709
9116,709
9116,132
9116,879
9117,747
9117,747
9117,747
9117,731
9117,350
9117,350
9117,350
9118,917
9118,917
9118,917
9118,404
9118,404
9118,404
9118,127
9118,127
9118,127
9118,218
9118,218
9118,218
9119,884
9119,884
9119,884
9119,579
9119,579
9119,579
9119,178
9119,178
9120,517
9120,517
9120,804
9120,804
9120,133
9120,282
9120,282
9121,237
9121,237
9121,237
9121,858
9121,858
9121,858
9121,395
9121,395
9121,395
9121,612
9121,612
9121,612
9121,561
9121,561
9121,561
9122,273
9122,273
9122,273
9122,588
9122,588
9122,949
9122,671
9122,671
9123,363
9123,378
9124,405
9124,543
9124,1007
9124,651
9124,651
9125,292
9125,466
9125,466
9125,466
9125,317
9125,317
9126,419
9126,419
9126,152
9126,152
9126,152
9126,77
9126,151
9126,151
9126,151
9127,244
9127,244
9127,448
9127,448
9127,448
9127,11
9127,823
9127,823
9128,596
9128,596
9128,596
9129,100
9129,100
9129,827
9129,827
9129,827
9130,568
9130,1001
9130,1001
9130,515
9130,926
9130,926
9130,272
9130,272
9130,272
9131,659
9131,37
9131,37
9131,37
9131,366
9131,420
9131,420
9131,970
9131,970
9131,970
9132,715
9132,427
9132,427
9132,637
9132,637
9132,637
9132,447
9132,447
9133,720
9133,658
9133,658
9133,658
9133,944
9133,944
9134,466
9134,466
9134,1016
9134,1016
9134,174
9134,174
9134,174
9134,506
9134,506
9134,506
9134,209
9134,209
9135,532
9135,532
9135,290
9136,28
9136,28
9136,74
9136,74
9136,487
9136,487
9137,375
9137,375
9137,196
9137,935
9137,914
9137,914
9138,770
9139,730
9139,969
9139,223
9139,223
9139,223
9140,964
9140,964
9140,964
9140,190
9140,453
9141,282
9141,621
9141,621
9141,621
9141,195
9141,195
9142,839
9142,839
9142,839
9142,163
9142,163
9143,735
9143,735
9143,735
9143,720
9143,190
9143,474
9143,588
9143,588
9144,307
9144,307
9144,1012
9145,702
9145,95
9145,95
9145,95
9145,917
9145,917
9146,700
9146,700
9146,416
9146,416
9146,416
9147,25
9147,520
9147,520
9147,520
9147,761
9147,956
9147,956
9147,956
9148,407
9148,900
9148,900
9148,900
9148,671
9148,671
9148,872
9148,872
9148,872
9149,450
9149,450
9149,450
9150,660
9150,727
9150,727
9151,409
9152,288
9152,388
9152,167
9152,167
9152,255
9152,255
9152,255
9153,683
9153,683
9153,683
9153,630
9153,630
9153,315
9153,315
9153,315
9154,23
9154,23
9154,23
9155,735
9155,836
9156,733
9156,733
9156,733
9157,64
9157,64
9157,277
9157,277
9157,92
9157,92
9157,997
9157,997
9157,997
9157,703
9158,336
9158,336
9158,336
9158,239
9158,239
9158,239
9159,613
9159,613
9159,527
9159,527
9160,819
9160,819
9160,819
9160,103
9160,475
9160,150
9160,150
9161,33
9161,33
9161,961
9161,379
9161,781
9161,781
9161,597
9161,597
9162,119
9162,73
9162,73
9162,321
9162,321
9163,867
9163,867
9163,668
9163,12
9163,12
9163,12
9163,811
9163,811
9163,811
9163,291
9163,291
9163,291
9164,785
9164,785
9164,354
9164,354
9164,698
9164,698
9165,655
9165,655
9165,309
9165,45
9165,45
9165,45
9165,148
9165,420
9165,420
9165,420
9166,18
9166,218
9166,218
9166,218
9166,769
9166,769
9167,526
9167,526
9167,526
9167,597
9167,597
9168,295
9168,1003
9169,400
9169,973
9169,973
9169,807
9169,14
9169,14
9169,442
9169,442
9169,442
9170,653
9170,619
9170,619
9170,619
9171,844
9171,844
9171,83
9171,83
9171,275
9171,852
9171,852
9171,852
9171,238
9171,238
9171,238
9172,430
9172,430
9173,294
9173,766
9173,552
9173,552
9173,552
9173,157
9173,157
9174,786
9174,786
9174,116
9174,116
9174,919
9175,899
9175,899
9176,942
9176,433
9176,40
9176,264
9176,264
9176,264
9176,918
9176,918
9177,309
9177,544
9177,544
9178,226
9178,192
9178,192
9178,192
9178,901
9178,901
9179,562
9179,562
9179,562
9179,73
9179,273
9179,273
9179,273
9180,339
9180,339
9180,354
9180,628
9180,628
9180,475
9180,475
9181,210
9181,210
9181,210
9181,980
9181,980
9181,980
9181,675
9181,675
9181,809
9181,809
9181,809
9182,828
9182,828
9182,828
9183,905
9183,905
9183,905
9183,820
9183,820
9183,3
9183,3
9183,3
9183,696
9183,497
9184,855
9184,222
9184,735
9184,735
9185,4
9185,760
9185,760
9185,760
9185,731
9185,731
9185,731
9186,607
9186,607
9186,869
9186,869
9186,869
9186,802
9186,757
9186,757
9187,227
9187,241
9187,976
9187,976
9187,976
9188,138
9188,121
9188,121
9188,121
9188,24
9188,840
9188,840
9189,529
9189,335
9189,283
9189,536
9189,682
9190,763
9190,763
9191,166
9191,166
9191,935
9191,935
9191,317
9191,317
9192,313
9193,432
9193,432
9193,432
9193,967
9193,967
9194,824
9194,824
9194,824
9194,642
9194,642
9194,987
9194,987
9194,987
9194,118
9194,118
9194,118
9194,480
9195,253
9195,171
9195,171
9195,364
9195,364
9195,837
9195,717
9196,728
9196,728
9196,728
9196,95
9196,95
9196,1014
9196,1014
9196,1014
9197,122
9197,122
9197,985
9197,985
9197,985
9197,558
9197,116
9197,116
9198,982
9198,982
9198,70
9199,398
9200,2
9200,2
9200,2
9200,898
9200,898
9200,811
9200,811
9200,811
9200,615
9200,615
9200,310
9201,216
9201,216
9201,216
9201,1
9201,1
9201,495
9201,509
9201,90
9201,90
9202,585
9202,972
9202,284
9202,857
9202,138
9202,138
9203,383
9203,951
9203,951
9203,391
9203,391
9203,391
9203,551
9203,551
9203,551
9203,243
9203,243
9203,243
9204,61
9204,61
9204,942
9204,942
9204,235
9204,235
9205,235
9205,235
9206,978
9206,5
9206,5
9206,5
9207,147
9207,147
9207,147
9207,591
9207,591
9207,591
9208,357
9208,357
9209,872
9209,872
9209,872
9210,711
9211,167
9211,580
9211,580
9211,580
9211,882
9211,882
9211,882
9211,1006
9211,1006
9211,1006
9212,734
9212,246
9212,246
9212,246
9212,606
9212,606
9212,606
9213,51
9213,51
9213,503
9213,51
9213,51
9213,51
9213,689
9213,689
9213,444
9213,444
9213,444
9214,895
9214,895
9214,123
9214,123
9214,123
9214,915
9214,734
9214,734
9215,900
9215,1017
9215,1017
9215,1017
9215,275
9215,92
9215,92
9216,186
9216,186
9216,90
9216,90
9216,256
9216,447
9216,209
9216,209
9216,209
9217,126
9217,126
9217,126
9217,709
9217,709
9217,709
9218,103
9218,365
9218,464
9218,464
9218,464
9218,174
9218,174
9219,227
9219,925
9219,925
9219,925
9220,968
9220,968
9220,968
9220,933
9220,933
9220,933
9220,993
9220,993
9220,523
9220,523
9220,523
9221,296
9221,460
9221,460
9221,55
9221,55
9221,762
9222,739
9222,739
9222,468
9222,468
9222,42
9222,42
9223,78
9223,78
9223,513
9223,513
9224,918
9224,891
9224,891
9224,891
9225,620
9225,620
9225,620
9225,411
9225,411
9225,411
9226,280
9226,99
9226,363
9226,363
9226,645
9227,710
9227,710
9227,710
9227,58
9227,58
9227,694
9227,319
9227,3
9228,401
9228,401
9228,685
9228,840
9228,840
9228,862
9228,862
9229,544
9229,544
9229,774
9229,774
9229,774
9229,737
9229,737
9229,737
9230,264
9230,264
9230,679
9230,679
9230,679
9230,210
9230,210
9230,461
9230,461
9230,461
9231,62
9231,62
9231,62
9231,474
9231,474
9232,79
9232,61
9232,403
9232,403
9232,403
9232,253
9232,674
9232,674
9232,674
9233,987
9233,987
9233,407
9233,407
9233,598
9233,598
9233,666
9234,272
9234,272
9234,272
9234,665
9234,753
9234,753
9235,475
9235,475
9235,475
9235,230
9235,230
9235,230
9236,32
9236,32
9236,32
9237,518
9237,518
9237,518
9237,928
9237,928
9237,928
9238,25
9238,155
9238,810
9238,810
9238,521
9238,521
9239,749
9239,749
9239,749
9239,457
9239,457
9239,611
9240,185
9240,185
9240,185
9240,651
9240,651
9240,651
9240,854
9240,383
9240,383
9240,383
9241,173
9241,173
9241,173
9241,74
9241,74
9241,74
9242,729
9242,729
9242,333
9242,333
9242,333
9242,656
9242,579
9243,500
9243,500
9243,728
9243,728
9243,349
9243,349
9243,806
9243,806
9243,806
9244,466
9244,466
9244,476
9244,476
9244,532
9245,841
9245,841
9245,841
9245,970
9245,970
9245,970
9245,661
9245,661
9245,661
9245,587
9245,587
9245,587
9246,402
9246,402
9246,402
9246,304
9246,312
9246,312
9247,771
9247,771
9247,771
9247,670
9248,548
9248,548
9248,548
9248,384
9248,558
9248,893
9248,893
9248,893
9248,360
9248,360
9249,288
9249,194
9249,194
9249,793
9249,793
9249,793
9249,997
9249,997
9249,997
9250,574
9250,574
9250,93
9251,888
9251,888
9251,888
9251,503
9251,503
9251,503
9251,289
9251,378
9251,378
9251,378
9251,491
9251,491
9251,491
9252,659
9252,696
9252,696
9252,696
9252,817
9252,677
9252,677
9252,418
9252,418
9252,418
9253,623
9253,623
9253,623
9254,482
9254,482
9254,482
9254,791
9254,89
9254,89
9254,475
9255,732
9255,732
9255,208
9255,208
9255,208
9255,324
9256,934
9256,934
9256,934
9256,271
9256,271
9256,271
9256,754
9256,754
9256,865
9256,865
9257,530
9257,530
9257,530
9257,627
9257,627
9258,17
9258,17
9258,17
9258,849
9258,849
9258,849
9258,684
9258,946
9258,946
9259,425
9259,425
9260,936
9260,936
9261,494
9261,494
9261,494
9261,1002
9261,1002
9261,27
9261,27
9261,423
9261,423
9261,423
9262,152
9262,253
9262,886
9262,886
9262,211
9262,211
9262,211
9262,90
9262,90
9262,90
9263,439
9263,439
9263,33
9263,33
9263,991
9263,221
9263,221
9263,221
9263,63
9263,63
9264,390
9265,131
9266,985
9266,985
9266,985
9266,134
9266,189
9266,189
9266,189
9266,253
9266,253
9266,253
9266,70
9267,928
9268,233
9268,233
9268,233
9268,366
9268,366
9268,77
9268,77
9268,77
9269,37
9269,37
9269,451
9269,451
9269,678
9269,678
9269,678
9269,696
9269,836
9269,836
9270,837
9270,388
9270,1009
9270,1009
9270,1009
9270,42
9270,42
9270,42
9270,461
9270,461
9271,777
9271,118
9271,118
9271,930
9271,930
9271,918
9271,807
9271,807
9271,807
9272,298
9272,298
9273,296
9273,296
9273,32
9273,893
9274,35
9274,35
9274,35
9274,574
9274,574
9274,574
9274,561
9274,561
9274,561
9274,1010
9274,1010
9274,1010
9274,113
9274,113
9274,113
9275,216
9275,216
9275,260
9275,260
9275,260
9275,193
9275,457
9276,330
9276,330
9276,330
9276,536
9276,823
9276,684
9277,74
9277,74
9277,74
9277,207
9277,207
9277,207
9278,962
9278,962
9279,666
9280,297
9280,297
9280,90
9280,90
9280,956
9280,956
9280,956
9280,15
9281,623
9281,253
9281,137
9281,126
9281,126
9281,720
9281,720
9281,720
9282,68
9282,68
9282,68
9282,295
9282,295
9282,295
9282,437
9282,437
9282,60
9283,242
9283,242
9283,242
9283,785
9283,613
9283,613
9283,613
9284,515
9284,515
9284,515
9285,913
9285,913
9285,913
9285,206
9285,206
9285,650
9285,650
9285,650
9285,220
9285,195
9286,1014
9286,1014
9286,514
9286,514
9286,65
9286,388
9287,275
9288,317
9288,317
9288,317
9288,972
9288,972
9288,972
9289,873
9289,873
9289,974
9289,974
9290,650
9290,650
9290,650
9290,737
9290,737
9290,737
9290,878
9290,878
9290,878
9290,249
9290,249
9290,249
9290,283
9290,283
9290,283
9291,979
9291,990
9291,990
9291,990
9291,815
9291,815
9291,815
9291,652
9291,652
9292,939
9292,939
